Game,Sample_score,Sample_reward,MeanScore,Mean_reward,Record
107400,14,-8.4,5.663975791433892,-8.180949,104
107500,4,-10.9,5.66413023255814,-8.18035,104
107600,12,-8.45,5.664191449814126,-8.180096,104
107700,4,-10.8,5.664735376044568,-8.179647,104
107800,4,-10.4,5.664369202226345,-8.179147,104
107900,24,-10.3,5.665393883225208,-8.178279,104
108000,2,-9.9,5.665462962962963,-8.178064,104
108100,4,-10.4,5.665374653098983,-8.177317,104
108200,4,-10.4,5.665767097966728,-8.176539,104
108300,3,-10.45,5.665946445060018,-8.176106,104
108400,4,-10.4,5.667140221402214,-8.175644,104
108500,4,-10.2,5.667373271889401,-8.175145,104
108600,6,-10.4,5.667209944751381,-8.174906,104
108700,11,-8.4,5.666927322907084,-8.174312,104
108800,1,-9.4,5.6669761029411765,-8.173251,104
108900,4,-11.4,5.668126721763086,-8.1719265,104
109000,2,-9.95,5.6677431192660555,-8.171408,104
109100,4,-9.4,5.667772685609533,-8.171392,104
109200,3,-10.45,5.668104395604396,-8.170822,104
109300,1,-9.45,5.668316559926807,-8.170429,104
109400,2,-10.4,5.66798903107861,-8.170193,104
109500,2,-10.4,5.668127853881279,-8.169209,104
109600,2,-9.9,5.668512773722628,-8.168304,104
109700,6,-10.4,5.668505013673656,-8.167142,104
109800,4,-10.5,5.6698360655737705,-8.166694,104
109900,4,-10.9,5.670054595086442,-8.166432,104
110000,14,-9.2,5.669945454545455,-8.165901,104
110100,4,-10.2,5.669427792915531,-8.165516,104
110200,4,-9.9,5.669519056261343,-8.164862,104
110300,6,-10.4,5.67,-8.164667,104
110400,3,-10.4,5.669655797101449,-8.163949,104
110500,4,-10.45,5.669466063348416,-8.163336,104
110600,4,-9.45,5.669312839059675,-8.162582,104
110700,4,-9.7,5.669954832881662,-8.161569,104
110800,4,-10.95,5.669449458483754,-8.161082,104
110900,4,-10.4,5.669837691614067,-8.160671,104
111000,3,-9.95,5.669162162162162,-8.16042,104
111100,3,-10.4,5.67002700270027,-8.159879,104
111200,6,-9.9,5.669766187050359,-8.159488,104
111300,12,-8.45,5.669299191374663,-8.159514,104
111400,14,-7.2,5.668626570915619,-8.159489,104
111500,4,-10.9,5.668520179372197,-8.158854,104
111600,3,-10.95,5.6691935483870965,-8.158163,104
111700,4,-10.4,5.670071620411817,-8.157471,104
111800,4,-9.9,5.6700536672629696,-8.156605,104
111900,4,-10.4,5.669294012511171,-8.155805,104
112000,6,-10.4,5.669125,-8.155109,104
112100,4,-10.95,5.668831400535236,-8.154549,104
112200,14,-8.9,5.668921568627451,-8.154025,104
112300,4,-10.4,5.668860195903829,-8.15391,104
112400,4,-10.9,5.669074733096085,-8.15356,104
112500,4,-10.9,5.669608888888889,-8.152734,104
112600,4,-10.3,5.670586145648312,-8.152027,104
112700,4,-10.4,5.670887311446318,-8.15147,104
112800,1,-10.4,5.671125886524822,-8.15053,104
112900,4,-10.9,5.671603188662533,-8.149968,104
113000,4,-10.45,5.672265486725664,-8.149471,104
113100,4,-10.9,5.672068965517242,-8.14911,104
113200,4,-9.95,5.671007067137809,-8.148857,104
113300,6,-10.9,5.671871138570168,-8.148546,104
113400,6,-10.9,5.671596119929453,-8.148588,104
113500,1,-9.95,5.671770925110132,-8.148207,104
113600,4,-10.4,5.67156690140845,-8.148127,104
113700,14,-8.9,5.6711345646438,-8.147412,104
113800,16,-9.9,5.671572934973638,-8.147256,104
113900,6,-11.9,5.671079894644425,-8.146726,104
114000,6,-9.95,5.672561403508772,-8.146412,104
114100,2,-9.9,5.672191060473269,-8.145889,104
114200,1,-9.95,5.672189141856392,-8.145671,104
114300,2,-10.45,5.672747156605424,-8.145121,104
114400,4,-9.45,5.672998251748251,-8.144592,104
114500,4,-9.9,5.672934497816594,-8.14379,104
114600,14,-8.4,5.673115183246074,-8.143207,104
114700,6,-10.9,5.672502179598954,-8.142764,104
114800,4,-10.9,5.6728397212543555,-8.141926,104
114900,2,-10.4,5.673046127067015,-8.141291,104
115000,4,-10.9,5.6727739130434784,-8.140759,104
115100,4,-10.95,5.6730929626411815,-8.140377,104
115200,4,-10.4,5.672777777777778,-8.139908,104
115300,3,-10.4,5.672610581092801,-8.139768,104
115400,3,-10.45,5.672998266897747,-8.139167,104
115500,2,-10.4,5.674060606060606,-8.138648,104
115600,6,-9.9,5.675467128027682,-8.1379595,104
115700,13,-8.45,5.6769835782195335,-8.137537,104
115800,2,-9.9,5.677210708117443,-8.137079,104
115900,4,-10.2,5.677402933563417,-8.136665,104
116000,3,-10.4,5.677577586206897,-8.135996,104
116100,3,-10.95,5.677390180878553,-8.135643,104
116200,2,-10.4,5.676962134251291,-8.1353245,104
116300,2,-10.5,5.677239896818572,-8.1345625,104
116400,6,-11.5,5.67745704467354,-8.133671,104
116500,4,-10.9,5.677270386266095,-8.133118,104
116600,4,-11.4,5.67721269296741,-8.132377,104
116700,12,-10.0,5.677283633247644,-8.132021,104
116800,1,-9.95,5.677294520547945,-8.131525,104
116900,46,-8.9,5.678169375534645,-8.13111,104
117000,4,-10.4,5.6774017094017095,-8.130576,104
117100,3,-10.45,5.678437233134074,-8.130074,104
117200,4,-10.4,5.678174061433447,-8.129476,104
117300,4,-9.2,5.678192668371697,-8.129603,104
117400,6,-9.9,5.678168654173765,-8.129417,104
117500,4,-9.9,5.6779744680851065,-8.129253,104
117600,4,-10.45,5.677593537414966,-8.129094,104
117700,4,-10.9,5.678283772302464,-8.128607,104
117800,4,-11.0,5.678862478777589,-8.127958,104
117900,1,-10.4,5.678303647158609,-8.127612,104
118000,13,-8.4,5.678322033898305,-8.127215,104
118100,2,-9.9,5.678535139712109,-8.126699,104
118200,3,-10.4,5.677986463620981,-8.126628,104
118300,2,-10.45,5.677810650887574,-8.126195,104
118400,14,-7.9,5.678766891891892,-8.126168,104
118500,4,-10.4,5.679198312236287,-8.125597,104
118600,4,-9.4,5.679527824620573,-8.125367,104
118700,6,-10.95,5.680463352990733,-8.124898,104
118800,13,-6.9,5.681153198653199,-8.124459,104
118900,3,-11.4,5.681488645920942,-8.123961,104
119000,2,-9.9,5.681756302521008,-8.123204,104
119100,1,-10.4,5.681402183039463,-8.122895,104
119200,4,-10.4,5.681401006711409,-8.12265,104
119300,3,-10.4,5.6813160100586755,-8.122239,104
119400,4,-10.9,5.681323283082077,-8.121795,104
119500,4,-10.9,5.68144769874477,-8.121443,104
119600,4,-10.45,5.682240802675585,-8.121098,104
119700,14,-8.4,5.682857142857143,-8.120801,104
119800,6,-10.9,5.682979966611018,-8.120371,104
119900,14,-8.45,5.681976647206005,-8.120175,104
120000,3,-9.9,5.681475,-8.1200485,104
120100,4,-10.4,5.681831806827644,-8.119378,104
120200,4,-10.9,5.682396006655574,-8.118968,104
120300,3,-9.9,5.683499584372402,-8.118392,104
120400,4,-10.9,5.68312292358804,-8.117952,104
120500,3,-10.4,5.683004149377593,-8.11732,104
120600,4,-9.95,5.68318407960199,-8.116948,104
120700,3,-9.95,5.682858326429163,-8.116483,104
120800,4,-9.7,5.6838658940397355,-8.116079,104
120900,4,-10.4,5.683159636062862,-8.115257,104
121000,4,-10.9,5.682487603305785,-8.114663,104
121100,2,-10.4,5.682799339388935,-8.114185,104
121200,4,-10.4,5.682648514851485,-8.114108,104
121300,4,-10.4,5.682168178070898,-8.1137705,104
121400,3,-11.0,5.681556836902801,-8.113247,104
121500,4,-9.9,5.681711934156379,-8.113024,104
121600,3,-9.9,5.682705592105263,-8.111864,104
121700,16,-7.9,5.682744453574363,-8.111434,104
121800,2,-9.9,5.682282430213465,-8.111183,104
121900,4,-11.0,5.682821985233798,-8.111251,104
122000,14,-7.4,5.682516393442623,-8.110891,104
122100,4,-10.2,5.683325143325144,-8.110482,104
122200,4,-10.9,5.68342062193126,-8.110231,104
122300,4,-10.45,5.684693376941946,-8.109654,104
122400,4,-10.4,5.684183006535948,-8.10951,104
122500,14,-8.4,5.683951020408164,-8.109153,104
122600,4,-10.45,5.684306688417618,-8.108959,104
122700,4,-10.45,5.683879380603097,-8.108938,104
122800,4,-10.45,5.683371335504886,-8.108553,104
122900,14,-7.95,5.68373474369406,-8.107855,104
123000,4,-10.45,5.683349593495935,-8.10739,104
123100,16,-8.9,5.683419983753046,-8.106959,104
123200,3,-10.4,5.684553571428571,-8.106611,104
123300,2,-10.9,5.684176804541768,-8.106405,104
123400,4,-10.4,5.683063209076175,-8.105933,104
123500,4,-10.3,5.683303643724696,-8.105239,104
123600,4,-10.9,5.682775080906149,-8.104783,104
123700,6,-10.4,5.682780921584478,-8.104553,104
123800,14,-8.45,5.683416801292407,-8.103671,104
123900,4,-9.9,5.6834382566585955,-8.103376,104
124000,4,-10.9,5.684846774193549,-8.10298,104
124100,3,-10.9,5.684762288477034,-8.102402,104
124200,1,-9.4,5.68463768115942,-8.102323,104
124300,14,-9.4,5.68484312148029,-8.102429,104
124400,4,-10.4,5.684549839228295,-8.102494,104
124500,4,-10.2,5.6846586345381525,-8.102612,104
124600,6,-11.4,5.684791332263242,-8.101906,104
124700,4,-9.7,5.685028067361668,-8.1014,104
124800,14,-8.4,5.685016025641025,-8.100848,104
124900,4,-10.95,5.685084067253803,-8.100207,104
125000,4,-10.4,5.68484,-8.099697,104
125100,4,-10.95,5.684596322941647,-8.099253,104
125200,3,-11.95,5.684105431309904,-8.098815,104
125300,4,-10.4,5.68390263367917,-8.09841,104
125400,4,-9.9,5.6833173843700155,-8.098181,104
125500,3,-10.45,5.682940239043825,-8.098155,104
125600,6,-11.4,5.682866242038217,-8.097803,104
125700,4,-10.45,5.683015115354017,-8.097403,104
125800,4,-9.9,5.682710651828299,-8.097019,104
125900,3,-10.9,5.683455123113582,-8.097082,104
126000,14,-8.9,5.683261904761904,-8.096685,104
126100,14,-8.4,5.683473433782712,-8.096169,104
126200,4,-11.2,5.6832805071315375,-8.09582,104
126300,4,-10.9,5.683040380047506,-8.095046,104
126400,46,-8.9,5.682950949367089,-8.09429,104
126500,2,-10.45,5.682806324110672,-8.094006,104
126600,6,-10.4,5.683538704581359,-8.093598,104
126700,13,-7.4,5.683433307024467,-8.092723,104
126800,4,-10.4,5.683130914826498,-8.092342,104
126900,4,-10.2,5.6829944838455475,-8.091998,104
127000,13,-8.4,5.68336220472441,-8.091913,104
127100,4,-10.4,5.682871754523997,-8.091511,104
127200,4,-10.45,5.682044025157233,-8.091275,104
127300,4,-10.9,5.682435192458759,-8.090939,104
127400,4,-10.4,5.6826923076923075,-8.090055,104
127500,4,-11.4,5.682141176470588,-8.089949,104
127600,4,-9.4,5.682155172413793,-8.089608,104
127700,4,-10.4,5.682458888018794,-8.088976,104
127800,6,-9.9,5.683630672926448,-8.088823,104
127900,4,-9.9,5.684253322908522,-8.088433,104
128000,14,-8.4,5.684171875,-8.088078,104
128100,2,-10.4,5.683590944574551,-8.087844,104
128200,4,-10.9,5.6843135725429015,-8.087856,104
128300,3,-10.45,5.6842166796570535,-8.087625,104
128400,3,-10.4,5.684532710280374,-8.086818,104
128500,12,-11.0,5.684295719844358,-8.086772,104
128600,4,-10.45,5.684494556765164,-8.086336,104
128700,4,-10.45,5.683916083916084,-8.086106,104
128800,14,-8.9,5.685015527950311,-8.085718,104
128900,4,-10.45,5.685655546935609,-8.085905,104
129000,13,-8.95,5.685937984496124,-8.085767,104
129100,13,-8.9,5.685631293570875,-8.085404,104
129200,4,-11.0,5.685448916408669,-8.085054,104
129300,2,-9.95,5.685019334880124,-8.085157,104
129400,4,-9.9,5.685587326120556,-8.084657,104
129500,2,-10.9,5.685868725868726,-8.083861,104
129600,2,-9.4,5.685007716049383,-8.083519,104
129700,4,-11.4,5.684340786430224,-8.083228,104
129800,4,-11.4,5.685246533127889,-8.0827055,104
129900,4,-10.35,5.68518090839107,-8.08258,104
130000,4,-10.9,5.685146153846154,-8.082188,104
130100,3,-11.4,5.685818601076095,-8.081728,104
130200,12,-8.9,5.686651305683564,-8.081683,104
130300,14,-9.4,5.685548733691482,-8.081397,104
130400,4,-9.9,5.6854141104294476,-8.081233,104
130500,14,-8.4,5.685969348659004,-8.080887,104
130600,4,-10.2,5.685681470137825,-8.08068,104
130700,4,-9.9,5.686036725325172,-8.080271,104
130800,4,-9.4,5.686934250764526,-8.079924,104
130900,6,-10.9,5.686867838044309,-8.079712,104
131000,4,-10.95,5.686312977099236,-8.079565,104
131100,1,-9.95,5.686704805491991,-8.079743,104
131200,4,-10.45,5.687675304878049,-8.079551,104
131300,4,-11.0,5.687395277989338,-8.079676,104
131400,6,-10.9,5.687420091324201,-8.079676,104
131500,4,-10.4,5.688152091254753,-8.079382,104
131600,1,-9.9,5.687553191489362,-8.079206,104
131700,4,-10.4,5.687129840546697,-8.078939,104
131800,4,-11.5,5.686669195751138,-8.078805,104
131900,4,-10.4,5.6862168309325245,-8.078761,104
132000,2,-9.9,5.6860530303030306,-8.078823,104
132100,3,-10.4,5.685753217259652,-8.078849,104
132200,14,-8.45,5.685468986384266,-8.078229,104
132300,2,-10.4,5.685291005291005,-8.07813,104
132400,4,-9.9,5.685090634441088,-8.077974,104
132500,9,-10.4,5.685652830188679,-8.0775175,104
132600,14,-8.45,5.68525641025641,-8.077202,104
132700,2,-10.9,5.6849962321024865,-8.076992,104
132800,4,-10.45,5.685188253012048,-8.077042,104
132900,2,-9.9,5.685319789315274,-8.076944,104
133000,14,-8.9,5.685157894736842,-8.076704,104
133100,4,-8.35,5.685379413974455,-8.076575,104
133200,4,-10.45,5.68515015015015,-8.0765505,104
133300,4,-10.45,5.685221305326332,-8.076201,104
133400,4,-9.9,5.6848050974512745,-8.075885,104
133500,4,-8.9,5.684741573033708,-8.07562,104
133600,3,-9.9,5.684266467065869,-8.076032,104
133700,4,-10.5,5.684382946896036,-8.075854,104
133800,4,-9.9,5.684402092675636,-8.075876,104
133900,2,-9.95,5.683756534727409,-8.075636,104
134000,1,-9.9,5.684014925373134,-8.075331,104
134100,1,-9.9,5.68413870246085,-8.075182,104
134200,4,-11.4,5.684023845007451,-8.074653,104
134300,4,-10.2,5.683521965748325,-8.074234,104
134400,14,-7.4,5.682953869047619,-8.07413,104
134500,13,-8.4,5.683710037174722,-8.074065,104
134600,4,-9.9,5.683781575037147,-8.073919,104
134700,2,-10.4,5.683778767631774,-8.074025,104
134800,1,-10.4,5.6846958456973296,-8.073866,104
134900,14,-8.4,5.6851593773165305,-8.0735,104
135000,4,-9.9,5.685577777777778,-8.073258,104
135100,4,-9.45,5.685758697261288,-8.073193,104
135200,4,-9.9,5.685761834319527,-8.073397,104
135300,4,-11.4,5.686186252771619,-8.073495,104
135400,4,-10.4,5.686395864106352,-8.073284,104
135500,14,-8.4,5.6866125461254615,-8.072889,104
135600,4,-10.4,5.686659292035398,-8.072601,104
135700,14,-8.4,5.6869049373618275,-8.072308,104
135800,6,-10.4,5.68639911634757,-8.072189,104
135900,3,-10.4,5.685636497424577,-8.072072,104
136000,4,-10.4,5.68525,-8.071832,104
136100,4,-10.4,5.685033063923585,-8.071903,104
136200,4,-9.45,5.685271659324523,-8.07194,104
136300,14,-8.9,5.685730007336757,-8.071742,104
136400,6,-11.4,5.68633431085044,-8.071459,104
136500,1,-9.95,5.6854578754578755,-8.071309,104
136600,4,-9.9,5.685409956076135,-8.071176,104
136700,4,-10.5,5.685713240673007,-8.070846,104
136800,3,-10.4,5.685175438596492,-8.070825,104
136900,4,-10.4,5.685200876552228,-8.070399,104
137000,14,-7.9,5.685452554744526,-8.070131,104
137100,6,-10.4,5.684835886214442,-8.069968,104
137200,3,-10.4,5.684781341107872,-8.0695915,104
137300,14,-8.9,5.685178441369264,-8.069457,104
137400,4,-10.4,5.685043668122271,-8.069491,104
137500,4,-9.9,5.685265454545455,-8.069699,104
137600,4,-10.3,5.685726744186047,-8.069572,104
137700,1,-9.95,5.685635439360929,-8.069155,104
137800,14,-8.9,5.685537010159652,-8.068877,104
137900,44,-5.95,5.685750543872372,-8.068571,104
138000,4,-11.45,5.685782608695652,-8.06841,104
138100,14,-7.9,5.686524257784215,-8.06825,104
138200,9,-9.3,5.686468885672938,-8.068438,104
138300,16,-8.4,5.687324656543746,-8.068024,104
138400,2,-10.9,5.6868280346820805,-8.067792,104
138500,4,-10.4,5.686750902527076,-8.067826,104
138600,4,-11.4,5.687207792207793,-8.067625,104
138700,4,-10.35,5.68731074260995,-8.067465,104
138800,4,-9.2,5.6870893371757925,-8.067168,104
138900,4,-9.2,5.68722822174226,-8.0668125,104
139000,14,-8.4,5.687359712230216,-8.066761,104
139100,3,-10.9,5.686772106398275,-8.066756,104
139200,4,-10.7,5.687033045977011,-8.066431,104
139300,6,-10.9,5.687164393395549,-8.066171,104
139400,4,-10.9,5.687510760401722,-8.0659895,104
139500,4,-10.4,5.687132616487455,-8.065752,104
139600,4,-10.45,5.687034383954154,-8.065359,104
139700,1,-10.45,5.686284896206156,-8.065047,104
139800,4,-10.0,5.686938483547926,-8.06467,104
139900,3,-10.4,5.68734810578985,-8.0643425,104
140000,6,-10.9,5.6871857142857145,-8.064131,104
140100,6,-9.9,5.687309064953604,-8.06414,104
140200,6,-9.9,5.6870114122681885,-8.064142,104
140300,16,-8.9,5.686999287241625,-8.064042,104
140400,4,-10.9,5.686452991452992,-8.063725,104
140500,4,-10.9,5.6865907473309605,-8.063403,104
140600,13,-9.4,5.685874822190612,-8.0634,104
140700,4,-10.55,5.6856716417910445,-8.06324,104
140800,6,-10.9,5.685681818181818,-8.062983,104
140900,4,-10.4,5.685755855216466,-8.062792,104
141000,4,-10.9,5.68549645390071,-8.063047,104
141100,4,-10.9,5.685542168674699,-8.062768,104
141200,2,-10.45,5.685169971671388,-8.062647,104
141300,14,-9.9,5.685527246992216,-8.06247,104
141400,3,-9.45,5.685205091937765,-8.062191,104
141500,4,-10.7,5.685342756183745,-8.062081,104
141600,4,-10.9,5.684745762711865,-8.061752,104
141700,3,-11.4,5.684530698659139,-8.061655,104
141800,4,-10.95,5.684569816643159,-8.061644,104
141900,4,-9.9,5.6848414376321355,-8.061593,104
